"[10, 20, 'UD', 'D-RAND', '0.5', 'S-DIST', 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.014630794525146484
"[10, 20, 'UD', 'D-RAND', '0.5', 'S-DIST', 2]","[3, 4, 0, 0, 0, 0, 3, 0, 0, 4, 0, 0, 0, 7, 3, 0, 0, 0, 1, 4]",0.04633307456970215
"[10, 20, 'UD', 'D-RAND', '0.5', 'S-DIST', 3]","[0, 0, 0, 2, 0, 2, 2, 0, 1, 1, 2, 0, 2, 0, 0, 1, 0, 2, 4, 0]",0.03925299644470215
"[10, 20, 'UD', 'D-RAND', '0.5', 'S-RAND', 1]","[6, 7, 8, 2, 2, 0, 8, 0, 0, 2, 7, 4, 4, 6, 0, 0, 0, 0, 1, 0]",0.08840727806091309
"[10, 20, 'UD', 'D-RAND', '0.5', 'S-RAND', 2]","[0, 0, 1, 0, 0, 2, 5, 0, 2, 0, 0, 6, 2, 0, 6, 6, 0, 0, 0, 6]",0.04386639595031738
"[10, 20, 'UD', 'D-RAND', '0.5', 'S-RAND', 3]","[0, 5, 0, 1, 1, 0, 5, 4, 5, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0]",0.03987431526184082
"[10, 20, 'UD', 'D-RAND', '1', 'S-AVG', 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005164623260498047
"[10, 20, 'UD', 'D-RAND', '1', 'S-AVG', 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004019260406494141
"[10, 20, 'UD', 'D-RAND', '1', 'S-AVG', 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003484487533569336
"[10, 20, 'UD', 'D-RAND', '1', 'S-DIST', 1]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0]",0.019559144973754883
"[10, 20, 'UD', 'D-RAND', '1', 'S-DIST', 2]","[0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0.032654762268066406
"[10, 20, 'UD', 'D-RAND', '1', 'S-DIST', 3]","[0, 0, 0, 0, 6, 2, 4, 2, 1, 0, 6, 0, 2, 0, 0, 0, 0, 0, 0, 0]",0.04088926315307617
"[10, 20, 'UD', 'D-RAND', '1', 'S-RAND', 1]","[0, 0, 3, 0, 15, 3, 5, 7, 13, 14, 9, 13, 0, 6, 7, 3, 3, 7, 13, 0]",0.11159539222717285
"[10, 20, 'UD', 'D-RAND', '1', 'S-RAND', 2]","[0, 2, 5, 0, 0, 4, 0, 1, 0, 10, 0, 0, 10, 0, 4, 5, 2, 0, 0, 2]",0.07318115234375
"[10, 20, 'UD', 'D-RAND', '1', 'S-RAND', 3]","[7, 0, 0, 1, 0, 4, 2, 0, 0, 7, 4, 2, 0, 0, 8, 0, 0, 0, 0, 0]",0.052559614181518555
"[10, 20, 'UD', 'D-RAND', '1.5', 'S-AVG', 1]","[0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 1]",0.02277207374572754
"[10, 20, 'UD', 'D-RAND', '1.5', 'S-AVG', 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0044116973876953125
"[10, 20, 'UD', 'D-RAND', '1.5', 'S-AVG', 3]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.045990943908691406
"[10, 20, 'UD', 'D-RAND', '1.5', 'S-DIST', 1]","[4, 6, 9, 18, 4, 0, 0, 4, 2, 4, 0, 0, 11, 0, 0, 0, 0, 0, 11, 4]",0.12326431274414062
"[10, 20, 'UD', 'D-RAND', '1.5', 'S-DIST', 2]","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.01910567283630371
"[10, 20, 'UD', 'D-RAND', '1.5', 'S-DIST', 3]","[3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]",0.06595730781555176
"[10, 20, 'UD', 'D-RAND', '1.5', 'S-RAND', 1]","[13, 10, 0, 3, 0, 9, 0, 9, 2, 0, 2, 0, 0, 12, 0, 4, 6, 0, 6, 0]",0.08620500564575195
"[10, 20, 'UD', 'D-RAND', '1.5', 'S-RAND', 2]","[7, 19, 21, 5, 5, 2, 5, 0, 21, 0, 18, 0, 21, 19, 0, 0, 13, 4, 4, 16]",0.14660429954528809
"[10, 20, 'UD', 'D-RAND', '1.5', 'S-RAND', 3]","[0, 0, 0, 13, 0, 0, 9, 0, 15, 0, 0, 0, 2, 0, 11, 0, 17, 9, 0, 0]",0.09643244743347168
"[10, 20, 'DS', 'D-AVG', '0.5', 'S-AVG', 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003988742828369141
"[10, 20, 'DS', 'D-AVG', '0.5', 'S-AVG', 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.016981124877929688
"[10, 20, 'DS', 'D-AVG', '0.5', 'S-AVG', 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",0.019054889678955078
"[10, 20, 'DS', 'D-AVG', '0.5', 'S-DIST', 1]","[4, 2, 8, 0, 7, 3, 2, 2, 2, 3, 6, 6, 0, 5, 2, 0, 7, 3, 4, 2]",0.07570672035217285
"[10, 20, 'DS', 'D-AVG', '0.5', 'S-DIST', 2]","[9, 8, 7, 7, 6, 7, 5, 7, 8, 7, 5, 8, 8, 5, 7, 8, 8, 7, 8, 7]",0.10707306861877441
"[10, 20, 'DS', 'D-AVG', '0.5', 'S-DIST', 3]","[4, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 2, 7, 2]",0.05400538444519043
"[10, 20, 'DS', 'D-AVG', '0.5', 'S-RAND', 1]","[3, 7, 6, 4, 4, 0, 5, 7, 3, 0, 7, 5, 4, 0, 4, 5, 3, 4, 7, 4]",0.07207703590393066
"[10, 20, 'DS', 'D-AVG', '0.5', 'S-RAND', 2]","[2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 3, 0, 1, 4, 2, 0, 5, 5, 0]",0.04249167442321777
"[10, 20, 'DS', 'D-AVG', '0.5', 'S-RAND', 3]","[0, 1, 0, 3, 0, 6, 0, 0, 3, 6, 0, 7, 4, 6, 0, 3, 0, 0, 1, 0]",0.06080269813537598
"[10, 20, 'DS', 'D-AVG', '1', 'S-AVG', 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004284858703613281
"[10, 20, 'DS', 'D-AVG', '1', 'S-AVG', 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004716634750366211
"[10, 20, 'DS', 'D-AVG', '1', 'S-AVG', 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005010843276977539
"[10, 20, 'DS', 'D-AVG', '1', 'S-DIST', 1]","[1, 2, 0, 2, 1, 3, 2, 11, 0, 0, 0, 3, 0, 1, 2, 7, 0, 3, 0, 1]",0.07528972625732422
"[10, 20, 'DS', 'D-AVG', '1', 'S-DIST', 2]","[11, 8, 12, 8, 12, 13, 15, 17, 20, 8, 12, 15, 5, 20, 15, 15, 18, 18, 13, 12]",0.19628405570983887
"[10, 20, 'DS', 'D-AVG', '1', 'S-DIST', 3]","[4, 1, 2, 6, 4, 5, 7, 0, 10, 0, 4, 0, 12, 10, 0, 5, 1, 2, 7, 6]",0.09398126602172852
"[10, 20, 'DS', 'D-AVG', '1', 'S-RAND', 1]","[0, 6, 0, 14, 6, 1, 2, 12, 0, 9, 2, 2, 0, 13, 2, 8, 3, 12, 6, 13]",0.1004786491394043
"[10, 20, 'DS', 'D-AVG', '1', 'S-RAND', 2]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0]",0.018386363983154297
"[10, 20, 'DS', 'D-AVG', '1', 'S-RAND', 3]","[3, 0, 2, 1, 2, 2, 0, 0, 2, 3, 2, 2, 2, 3, 0, 0, 2, 1, 1, 1]",0.06144237518310547
"[10, 20, 'DS', 'D-AVG', '1.5', 'S-AVG', 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0045778751373291016
"[10, 20, 'DS', 'D-AVG', '1.5', 'S-AVG', 2]","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.021141767501831055
"[10, 20, 'DS', 'D-AVG', '1.5', 'S-AVG', 3]","[7, 0, 13, 13, 13, 13, 11, 15, 13, 13, 13, 13, 10, 14, 13, 13, 5, 14, 13, 13]",0.35634469985961914
"[10, 20, 'DS', 'D-AVG', '1.5', 'S-DIST', 1]","[0, 3, 0, 0, 0, 6, 0, 0, 6, 0, 8, 0, 6, 0, 0, 0, 0, 0, 0, 11]",0.07848763465881348
"[10, 20, 'DS', 'D-AVG', '1.5', 'S-DIST', 2]","[5, 11, 22, 19, 11, 22, 22, 16, 8, 11, 30, 16, 27, 16, 11, 11, 8, 14, 16, 11]",0.33506202697753906
"[10, 20, 'DS', 'D-AVG', '1.5', 'S-DIST', 3]","[4, 4, 13, 0, 4, 13, 3, 15, 5, 4, 5, 0, 3, 7, 0, 3, 3, 0, 3, 0]",0.1774747371673584
"[10, 20, 'DS', 'D-AVG', '1.5', 'S-RAND', 1]","[18, 15, 16, 15, 18, 16, 18, 11, 11, 24, 16, 10, 9, 14, 10, 2, 11, 0, 11, 11]",0.1863241195678711
"[10, 20, 'DS', 'D-AVG', '1.5', 'S-RAND', 2]","[12, 10, 12, 9, 4, 11, 10, 10, 12, 0, 15, 12, 15, 22, 5, 0, 15, 17, 22, 15]",0.18361520767211914
"[10, 20, 'DS', 'D-AVG', '1.5', 'S-RAND', 3]","[6, 0, 23, 8, 10, 23, 3, 10, 10, 26, 28, 18, 20, 0, 10, 8, 6, 16, 10, 0]",0.23151183128356934
"[10, 20, 'DS', 'D-DIST', '0.5', 'S-AVG', 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0036504268646240234
"[10, 20, 'DS', 'D-DIST', '0.5', 'S-AVG', 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0049822330474853516
"[10, 20, 'DS', 'D-DIST', '0.5', 'S-AVG', 3]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",0.07702898979187012
"[10, 20, 'DS', 'D-DIST', '0.5', 'S-DIST', 1]","[1, 4, 5, 3, 4, 5, 2, 0, 3, 2, 4, 4, 7, 3, 0, 2, 2, 6, 3, 6]",0.07552742958068848
"[10, 20, 'DS', 'D-DIST', '0.5', 'S-DIST', 2]","[4, 1, 5, 0, 3, 0, 1, 8, 3, 1, 0, 1, 4, 3, 1, 3, 2, 1, 4, 1]",0.08012151718139648
"[10, 20, 'DS', 'D-DIST', '0.5', 'S-DIST', 3]","[4, 0, 1, 3, 1, 0, 0, 5, 1, 2, 1, 0, 0, 0, 3, 5, 1, 5, 1, 1]",0.04695844650268555
"[10, 20, 'DS', 'D-DIST', '0.5', 'S-RAND', 1]","[2, 7, 7, 8, 5, 0, 2, 2, 6, 0, 2, 2, 7, 2, 0, 4, 0, 2, 4, 1]",0.06874346733093262
"[10, 20, 'DS', 'D-DIST', '0.5', 'S-RAND', 2]","[1, 1, 2, 0, 8, 2, 2, 4, 5, 4, 6, 4, 7, 2, 7, 5, 0, 7, 4, 2]",0.06462311744689941
"[10, 20, 'DS', 'D-DIST', '0.5', 'S-RAND', 3]","[7, 5, 9, 8, 0, 8, 2, 4, 7, 0, 10, 2, 7, 2, 4, 4, 8, 8, 2, 8]",0.07892370223999023
"[10, 20, 'DS', 'D-DIST', '1', 'S-AVG', 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01978302001953125
"[10, 20, 'DS', 'D-DIST', '1', 'S-AVG', 2]","[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]",0.07988166809082031
"[10, 20, 'DS', 'D-DIST', '1', 'S-AVG', 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005395174026489258
"[10, 20, 'DS', 'D-DIST', '1', 'S-DIST', 1]","[2, 4, 3, 4, 7, 6, 0, 2, 0, 7, 5, 4, 4, 2, 7, 4, 0, 4, 11, 4]",0.11219215393066406
"[10, 20, 'DS', 'D-DIST', '1', 'S-DIST', 2]","[15, 14, 16, 15, 13, 15, 15, 13, 13, 15, 14, 12, 16, 12, 17, 13, 15, 12, 15, 15]",0.23023080825805664
"[10, 20, 'DS', 'D-DIST', '1', 'S-DIST', 3]","[6, 5, 16, 5, 9, 13, 4, 2, 9, 12, 0, 3, 13, 3, 5, 9, 13, 3, 6, 12]",0.1491391658782959
"[10, 20, 'DS', 'D-DIST', '1', 'S-RAND', 1]","[11, 10, 13, 11, 8, 16, 16, 19, 20, 10, 9, 10, 10, 11, 12, 20, 13, 11, 11, 11]",0.23648834228515625
"[10, 20, 'DS', 'D-DIST', '1', 'S-RAND', 2]","[0, 9, 4, 0, 4, 10, 4, 4, 2, 10, 0, 9, 0, 2, 9, 4, 0, 5, 0, 2]",0.08461141586303711
"[10, 20, 'DS', 'D-DIST', '1', 'S-RAND', 3]","[1, 3, 1, 3, 0, 4, 0, 1, 0, 0, 1, 0, 3, 4, 0, 1, 3, 0, 4, 0]",0.054351806640625
"[10, 20, 'DS', 'D-DIST', '1.5', 'S-AVG', 1]","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0.020984649658203125
"[10, 20, 'DS', 'D-DIST', '1.5', 'S-AVG', 2]","[2, 0, 0, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 0, 0]",0.05761218070983887
"[10, 20, 'DS', 'D-DIST', '1.5', 'S-AVG', 3]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 3, 4, 2, 0, 0, 4, 0, 0, 4]",0.04799318313598633
"[10, 20, 'DS', 'D-DIST', '1.5', 'S-DIST', 1]","[15, 12, 3, 24, 6, 30, 18, 9, 12, 15, 12, 15, 30, 12, 15, 9, 0, 18, 21, 30]",0.22147393226623535
"[10, 20, 'DS', 'D-DIST', '1.5', 'S-DIST', 2]","[4, 15, 11, 19, 15, 11, 13, 17, 11, 8, 9, 15, 15, 0, 2, 2, 6, 9, 0, 8]",0.15963506698608398
"[10, 20, 'DS', 'D-DIST', '1.5', 'S-DIST', 3]","[16, 14, 16, 18, 14, 21, 7, 16, 16, 21, 9, 30, 7, 9, 30, 18, 14, 25, 16, 16]",0.30630946159362793
"[10, 20, 'DS', 'D-DIST', '1.5', 'S-RAND', 1]","[25, 25, 7, 15, 7, 9, 28, 30, 7, 20, 12, 5, 7, 27, 15, 22, 7, 12, 7, 30]",0.3286581039428711
"[10, 20, 'DS', 'D-DIST', '1.5', 'S-RAND', 2]","[0, 4, 13, 0, 1, 5, 4, 1, 10, 8, 0, 1, 12, 12, 8, 13, 12, 9, 0, 0]",0.08505773544311523
"[10, 20, 'DS', 'D-DIST', '1.5', 'S-RAND', 3]","[18, 28, 10, 10, 17, 23, 30, 12, 2, 0, 20, 13, 15, 15, 25, 23, 23, 23, 22, 8]",0.2579021453857422
"[10, 20, 'DS', 'D-RAND', '0.5', 'S-AVG', 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004462242126464844
"[10, 20, 'DS', 'D-RAND', '0.5', 'S-AVG', 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01909947395324707
"[10, 20, 'DS', 'D-RAND', '0.5', 'S-AVG', 3]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.016543865203857422
"[10, 20, 'DS', 'D-RAND', '0.5', 'S-DIST', 1]","[2, 3, 0, 1, 0, 2, 6, 3, 1, 0, 1, 1, 2, 3, 3, 3, 7, 1, 3, 3]",0.05965113639831543
"[10, 20, 'DS', 'D-RAND', '0.5', 'S-DIST', 2]","[6, 0, 2, 4, 3, 3, 5, 2, 2, 1, 6, 0, 4, 4, 3, 8, 6, 0, 4, 3]",0.06412386894226074
"[10, 20, 'DS', 'D-RAND', '0.5', 'S-DIST', 3]","[10, 6, 4, 4, 4, 6, 7, 9, 7, 8, 4, 9, 10, 6, 9, 7, 9, 6, 9, 5]",0.11829400062561035
"[10, 20, 'DS', 'D-RAND', '0.5', 'S-RAND', 1]","[3, 1, 2, 1, 0, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 0, 0, 1, 0, 2]",0.030129432678222656
"[10, 20, 'DS', 'D-RAND', '0.5', 'S-RAND', 2]","[8, 9, 0, 4, 8, 6, 6, 6, 6, 6, 8, 10, 5, 8, 10, 6, 5, 6, 9, 6]",0.10709214210510254
"[10, 20, 'DS', 'D-RAND', '0.5', 'S-RAND', 3]","[2, 8, 7, 2, 2, 3, 5, 3, 8, 4, 9, 8, 0, 6, 6, 2, 1, 9, 1, 2]",0.08968687057495117
"[10, 20, 'DS', 'D-RAND', '1', 'S-AVG', 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01967906951904297
"[10, 20, 'DS', 'D-RAND', '1', 'S-AVG', 2]","[11, 11, 10, 10, 10, 10, 10, 10, 10, 10, 11, 10, 10, 10, 10, 10, 10, 11, 10, 10]",0.22863435745239258
"[10, 20, 'DS', 'D-RAND', '1', 'S-AVG', 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004471778869628906
"[10, 20, 'DS', 'D-RAND', '1', 'S-DIST', 1]","[10, 16, 13, 10, 16, 13, 10, 17, 10, 19, 8, 10, 14, 10, 5, 10, 10, 13, 0, 10]",0.2224888801574707
"[10, 20, 'DS', 'D-RAND', '1', 'S-DIST', 2]","[3, 1, 0, 4, 1, 0, 0, 1, 1, 1, 0, 7, 4, 11, 3, 0, 1, 2, 10, 0]",0.07611322402954102
"[10, 20, 'DS', 'D-RAND', '1', 'S-DIST', 3]","[16, 16, 10, 10, 20, 16, 12, 14, 12, 14, 12, 14, 12, 12, 18, 12, 12, 8, 12, 20]",0.2889888286590576
"[10, 20, 'DS', 'D-RAND', '1', 'S-RAND', 1]","[5, 4, 13, 0, 9, 8, 0, 13, 0, 5, 0, 1, 3, 14, 14, 1, 7, 7, 13, 6]",0.10477137565612793
"[10, 20, 'DS', 'D-RAND', '1', 'S-RAND', 2]","[19, 8, 0, 13, 15, 20, 19, 7, 11, 16, 20, 8, 14, 6, 13, 8, 18, 1, 8, 20]",0.15799307823181152
"[10, 20, 'DS', 'D-RAND', '1', 'S-RAND', 3]","[8, 10, 4, 16, 0, 10, 9, 6, 5, 10, 19, 18, 9, 2, 19, 13, 19, 5, 13, 3]",0.14818286895751953
